PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip
2/15/2015,75,60,44,51,46,41,82,58,33,30.06,30.01,29.96,10,10,10,10,2,13,0,2,,244,95113
2/16/2015,72,60,47,55,48,42,93,69,44,30.04,30,29.94,10,9,5,13,4,15,0,3,,290,95113
2/17/2015,59,57,54,52,50,48,93,83,72,30.18,30.12,30.04,10,6,2,12,5,14,0,8,,115,95113
2/18/2015,65,59,53,52,49,46,86,75,63,30.23,30.17,30.1,10,10,6,12,4,13,0,5,,311,95113
2/19/2015,66,60,53,53,52,51,93,78,63,30.16,30.12,30.04,9,5,1,14,3,17,0,6,,285,95113
2/20/2015,70,61,51,52,50,46,93,69,44,30.09,30.01,29.92,10,7,2,12,4,14,0,4,,279,95113
2/21/2015,71,58,45,50,45,40,83,58,33,29.97,29.9,29.83,10,10,10,17,3,20,0,2,,300,95113
2/22/2015,65,56,46,49,36,23,82,55,27,29.88,29.85,29.82,10,10,10,17,7,32,0,2,,305,95113
2/23/2015,62,54,45,31,22,14,42,31,20,30.24,30.05,29.88,10,10,10,20,9,25,0,1,,309,95113
2/24/2015,66,51,35,41,29,19,70,43,16,30.37,30.31,30.26,10,10,10,14,4,18,0,1,,294,95113
2/25/2015,68,54,40,49,40,30,83,60,37,30.31,30.21,30.09,10,10,10,17,5,22,0,2,,315,95113
2/26/2015,69,58,46,50,45,41,86,63,39,30.09,30.01,29.94,10,10,10,20,6,23,0,3,,309,95113
2/27/2015,63,57,51,50,46,41,89,72,55,29.93,29.86,29.77,10,10,10,22,10,26,0,4,,284,95113
2/28/2015,60,52,44,45,43,37,86,69,51,29.93,29.81,29.74,10,10,9,18,4,21,0.04,5,Rain,143,95113
3/1/2015,64,52,39,46,40,36,92,64,36,30,29.95,29.9,10,10,10,17,4,21,0,1,,282,95113
3/2/2015,61,52,43,47,42,38,83,69,55,29.99,29.87,29.8,10,10,9,14,4,18,0.05,4,Rain,130,95113
3/3/2015,64,52,39,47,42,37,89,69,48,30.06,30.01,29.96,10,10,10,14,5,17,0,1,,312,95113
3/4/2015,68,55,41,44,37,25,89,55,20,30.23,30.13,30.04,10,10,10,9,4,,0,1,,176,95113
3/5/2015,76,59,41,43,38,35,76,51,25,30.34,30.28,30.24,10,10,10,13,4,,0,0,,260,95113
3/6/2015,72,58,44,44,40,37,76,54,31,30.3,30.23,30.15,10,10,10,12,3,,0,0,,303,95113
3/7/2015,76,60,44,51,42,36,77,54,31,30.14,30.07,29.99,10,10,10,12,4,14,0,0,,300,95113
3/8/2015,71,60,49,53,49,45,96,70,44,30.12,30.06,29.99,10,8,4,14,4,16,0,4,,301,95113
3/9/2015,72,62,51,53,49,47,89,68,47,30.07,30,29.91,10,9,4,9,3,13,0,5,,305,95113
3/10/2015,75,62,49,54,51,46,93,70,46,30,29.95,29.92,10,7,2,20,4,23,0,6,,262,95113
3/11/2015,70,62,53,54,51,47,93,71,48,30.26,30.12,30,10,9,4,16,7,21,0.1,6,Rain,296,95113
3/12/2015,72,62,51,54,50,46,86,68,49,30.27,30.22,30.13,10,10,9,14,5,17,0,5,,279,95113
3/13/2015,78,65,51,54,50,47,83,60,36,30.18,30.13,30.06,10,10,10,14,3,17,T,5,,299,95113
3/14/2015,89,72,54,52,43,31,83,49,14,30.12,30.04,29.95,10,10,10,15,4,21,0,4,,144,95113
3/15/2015,80,68,56,52,41,36,72,47,21,30.07,30.03,29.99,10,10,10,23,8,25,0,5,,214,95113
3/16/2015,72,63,53,53,47,40,72,60,47,30.06,30.03,29.98,10,10,10,18,5,22,0,6,,277,95113
3/17/2015,69,61,52,52,48,41,86,62,37,30.14,30.08,30.04,10,10,10,20,8,24,0,4,,316,95113
3/18/2015,72,60,47,50,46,42,83,61,38,30.08,30.04,29.99,10,10,10,16,5,22,0,1,,301,95113
3/19/2015,80,64,48,52,46,40,86,56,26,30.08,30.04,29.98,10,10,10,16,5,20,0,2,,289,95113
3/20/2015,72,60,48,51,43,33,80,54,27,30.17,30.1,30.05,10,10,10,17,5,20,0,5,,291,95113
3/21/2015,72,61,49,52,49,42,80,58,35,30.19,30.15,30.08,10,10,10,15,5,18,0,5,,288,95113
3/22/2015,71,63,55,54,49,42,86,63,40,30.21,30.16,30.12,10,10,10,18,7,23,T,6,Rain,152,95113
3/23/2015,66,60,53,52,47,38,93,68,42,30.32,30.26,30.2,10,10,7,21,8,25,0.04,6,Rain,305,95113
3/24/2015,67,59,50,51,47,41,80,66,52,30.32,30.27,30.22,10,10,10,16,8,22,0,5,,303,95113
3/25/2015,74,62,50,53,49,47,89,64,38,30.25,30.2,30.13,10,10,10,20,6,25,0,2,,291,95113
3/26/2015,85,69,52,55,50,44,83,55,26,30.18,30.11,30.04,10,10,10,13,3,15,0,0,,290,95113
3/27/2015,70,63,55,56,52,48,93,74,55,30.18,30.13,30.08,10,10,10,20,6,23,0,1,,307,95113
3/28/2015,78,64,49,52,47,42,83,56,29,30.19,30.13,30.06,10,10,10,17,6,29,0,2,,304,95113
3/29/2015,79,63,46,52,47,41,80,55,29,30.13,30.07,30,10,10,10,15,4,17,0,1,,291,95113
3/30/2015,71,61,50,52,48,44,86,70,53,30.1,30.05,30.01,10,10,10,21,6,23,0,3,,317,95113
3/31/2015,68,59,50,50,43,37,77,57,37,30.2,30.15,30.1,10,10,10,23,9,30,0,1,,297,95113
4/1/2015,65,56,47,41,38,33,71,53,34,30.2,30.15,30.09,10,10,10,23,7,28,0,2,,302,95113
4/2/2015,70,57,44,41,35,28,71,47,22,30.2,30.16,30.13,10,10,10,21,7,24,0,0,,296,95113
4/3/2015,73,59,44,44,35,29,65,43,20,30.23,30.17,30.12,10,10,10,22,7,26,0,0,,330,95113
4/4/2015,66,54,41,41,37,32,70,55,39,30.13,30.06,29.99,10,10,10,24,8,30,0,2,,314,95113
4/5/2015,62,53,43,44,38,34,76,60,43,29.99,29.93,29.9,10,10,10,18,8,24,0,4,,201,95113
4/6/2015,64,53,41,41,37,33,76,55,34,29.99,29.94,29.88,10,10,10,18,8,23,0,4,,143,95113
4/7/2015,61,54,47,53,42,36,100,70,39,30.08,29.91,29.79,10,9,3,21,9,28,0,5,Rain,192,95113
4/8/2015,64,56,48,45,42,37,71,57,43,30.19,30.12,30.08,10,10,10,17,7,22,0,4,,259,95113
4/9/2015,70,57,44,45,40,30,83,55,26,30.1,30.01,29.93,10,10,10,20,5,24,0,3,,301,95113
4/10/2015,70,58,46,47,42,31,82,58,33,30.07,30.02,29.99,10,10,10,16,6,20,0,2,,301,95113
4/11/2015,71,58,45,52,43,37,86,62,37,30.09,30.05,30.01,10,10,10,22,7,26,0,3,,317,95113
4/12/2015,78,63,47,51,47,42,89,60,31,30.06,30.01,29.95,10,10,10,16,4,23,0,1,,280,95113
4/13/2015,65,58,51,50,47,40,83,65,46,30.17,30.07,30.01,10,10,9,22,9,28,T,3,,304,95113
4/14/2015,66,57,47,45,34,20,68,43,18,30.33,30.26,30.19,10,10,10,22,11,28,0,1,,290,95113
4/15/2015,73,60,46,44,36,30,71,47,22,30.23,30.11,30.01,10,10,8,20,10,25,0,2,,293,95113
4/16/2015,80,64,48,45,35,28,71,44,16,30.07,30.01,29.95,10,10,10,18,7,22,0,0,,303,95113
4/17/2015,79,65,50,50,39,33,83,51,19,30.09,30.05,30,10,10,10,17,6,22,0,0,,274,95113
4/18/2015,75,63,51,53,49,44,89,65,41,30.07,30,29.92,10,10,9,16,5,18,0,2,,295,95113
4/19/2015,70,60,50,54,49,46,89,70,51,29.99,29.94,29.87,10,10,8,15,6,20,0,4,,276,95113
4/20/2015,69,62,55,53,50,48,83,69,55,29.91,29.87,29.83,10,9,4,14,6,18,0,5,,300,95113
4/21/2015,69,62,55,49,47,46,77,65,52,29.91,29.87,29.84,10,10,9,14,7,20,0,6,,173,95113
4/22/2015,71,62,53,52,48,46,83,65,47,29.9,29.87,29.84,10,10,10,22,8,25,0,4,,150,95113
4/23/2015,71,62,53,51,47,44,83,65,47,29.92,29.88,29.84,10,10,10,18,10,22,0,6,,110,95113
4/24/2015,67,59,50,46,42,37,77,57,37,30.04,29.99,29.93,10,10,10,23,10,36,T,4,Rain,252,95113
4/25/2015,64,58,52,55,48,39,100,74,48,30.09,29.98,29.9,10,9,3,20,10,26,0.33,6,Rain,300,95113
4/26/2015,72,60,48,51,43,37,80,55,29,30.16,30.1,30.06,10,10,10,21,8,24,0,2,,317,95113
4/27/2015,84,68,52,53,49,46,86,57,27,30.06,30,29.92,10,10,10,21,7,24,0,2,,298,95113
4/28/2015,70,62,53,53,50,48,89,70,51,30.06,30.04,30.01,10,10,8,16,6,21,0,5,,313,95113
4/29/2015,72,62,52,51,49,47,89,67,44,30.04,29.98,29.9,10,10,10,14,5,20,0,1,,296,95113
4/30/2015,88,69,50,49,44,35,77,49,20,29.89,29.84,29.76,10,10,10,15,4,18,0,1,,304,95113
5/1/2015,84,71,57,53,48,41,86,56,25,29.91,29.84,29.8,10,10,10,18,7,22,0,1,,251,95113
5/2/2015,74,63,51,54,50,47,83,65,46,29.9,29.87,29.81,10,10,9,16,7,20,0,2,,260,95113
5/3/2015,70,61,51,51,48,46,83,66,48,29.92,29.88,29.86,10,10,10,17,9,23,0,2,,288,95113
5/4/2015,65,58,50,49,46,43,77,66,55,29.99,29.96,29.92,10,10,10,22,7,28,0,4,,296,95113
5/5/2015,70,60,50,47,44,41,83,62,40,29.98,29.95,29.9,10,10,10,20,8,23,0,1,,133,95113
5/6/2015,71,60,48,47,44,42,80,62,44,29.93,29.87,29.8,10,10,10,20,9,24,0,1,,114,95113
5/7/2015,59,54,48,47,45,42,80,67,53,29.83,29.78,29.75,10,10,8,15,7,20,0.03,5,Rain,121,95113
5/8/2015,73,62,50,50,47,45,83,62,41,30.03,29.88,29.77,10,10,10,16,9,22,0,2,,76,95113
5/9/2015,68,61,54,51,48,46,83,68,52,30.11,30.08,30.04,10,10,10,17,7,22,0,5,,321,95113
5/10/2015,68,61,54,52,48,46,83,66,48,30.09,30.05,29.99,10,10,10,17,5,21,0,5,,320,95113
5/11/2015,66,58,50,47,45,40,83,68,52,30,29.96,29.91,10,10,10,18,7,23,0,3,,238,95113
5/12/2015,65,56,46,41,39,36,77,56,34,30,29.96,29.91,10,10,10,24,10,30,0,4,,281,95113
5/13/2015,67,58,48,44,41,39,71,57,42,29.98,29.94,29.9,10,10,10,17,6,22,0,4,,291,95113
5/14/2015,68,61,53,55,48,43,77,60,42,29.9,29.83,29.8,10,9,2,20,5,24,0.47,7,Rain,51,95113
5/15/2015,65,59,52,50,47,45,83,68,52,29.99,29.92,29.86,10,10,10,20,8,24,0,5,,300,95113
5/16/2015,67,59,50,51,47,44,80,66,52,30.05,30,29.97,10,10,10,20,8,24,0,5,,235,95113
5/17/2015,65,60,55,49,47,45,72,64,56,30.08,30.04,30.02,10,10,10,20,8,24,0,6,,288,95113
5/18/2015,65,60,54,49,47,46,77,67,56,30.13,30.08,30.05,10,10,10,12,7,13,0,7,,304,95113
5/19/2015,66,60,54,51,48,46,77,69,60,30.12,30.07,30.01,10,10,10,20,7,23,T,6,,297,95113
5/20/2015,67,61,55,50,47,45,72,62,52,30.01,29.97,29.93,10,10,10,21,8,25,0,6,,290,95113
5/21/2015,68,62,55,52,48,46,80,64,48,29.99,29.95,29.92,10,10,10,16,7,18,0,7,,295,95113
5/22/2015,68,61,54,52,49,46,86,72,58,30.09,30.02,29.99,10,10,10,23,8,26,T,7,,276,95113
5/23/2015,68,62,55,50,48,46,77,65,52,30.11,30.08,30.04,10,10,10,17,8,25,0,5,,289,95113
5/24/2015,70,61,52,53,49,46,83,64,45,30.06,30,29.96,10,10,10,21,9,26,0,2,,310,95113
5/25/2015,69,63,56,52,50,48,80,68,55,30,29.97,29.94,10,10,10,20,8,24,0,5,,308,95113
5/26/2015,69,63,57,52,50,48,80,68,55,30.02,29.99,29.96,10,10,10,18,8,23,0,5,,321,95113
5/27/2015,72,65,57,54,50,48,80,65,49,30.04,30.01,29.99,10,10,10,22,8,28,0,5,,323,95113
5/28/2015,69,62,55,54,51,49,86,72,58,30.06,30.02,29.97,10,10,10,17,8,22,0,6,,311,95113
5/29/2015,69,62,54,54,52,50,86,72,57,30.01,29.98,29.93,10,10,10,16,6,20,0,6,,308,95113
5/30/2015,73,63,53,56,52,50,86,70,53,29.97,29.94,29.88,10,10,8,18,6,22,0,6,,311,95113
5/31/2015,69,63,57,53,51,48,80,67,53,29.99,29.93,29.9,10,10,7,17,7,22,0,6,,311,95113
6/1/2015,75,65,54,55,52,47,78,64,49,30.06,30.01,29.97,10,10,10,18,10,23,0,5,,320,95113
6/2/2015,70,64,58,55,52,49,80,68,55,30.09,30.03,29.98,10,10,10,18,8,30,0,5,,299,95113
6/3/2015,72,63,53,50,49,47,77,62,47,29.98,29.94,29.9,10,10,10,18,7,24,0,4,,248,95113
6/4/2015,75,64,53,53,50,47,83,64,44,29.88,29.83,29.78,10,10,10,15,8,23,0,1,,145,95113
6/5/2015,78,66,54,57,53,49,89,68,46,29.85,29.81,29.78,10,10,10,17,9,20,0,2,,233,95113
6/6/2015,79,67,55,58,54,51,86,64,42,29.93,29.88,29.85,10,10,10,16,8,21,0,2,,197,95113
6/7/2015,82,71,60,59,56,54,84,63,42,29.92,29.88,29.82,10,10,8,14,5,17,0,3,,295,95113
6/8/2015,91,76,60,60,56,49,84,57,29,29.88,29.83,29.75,10,10,10,20,6,25,0,1,,300,95113
6/9/2015,85,73,60,60,56,49,90,64,37,29.91,29.86,29.82,10,10,10,20,5,24,T,6,,296,95113
6/10/2015,73,68,62,65,61,59,87,77,66,29.94,29.9,29.87,10,10,8,16,5,18,0.1,6,Rain,299,95113
6/11/2015,82,71,60,63,60,56,100,77,54,29.91,29.87,29.8,10,7,1,18,6,22,0,5,,302,95113
6/12/2015,86,72,58,59,57,54,93,65,37,29.84,29.79,29.73,10,10,9,16,6,20,0,0,,297,95113
6/13/2015,85,72,59,61,56,52,90,66,42,29.78,29.76,29.73,10,10,9,17,6,21,0,0,,289,95113
6/14/2015,75,65,55,57,52,50,86,66,46,29.87,29.81,29.76,10,10,10,16,9,21,0,2,,158,95113
6/15/2015,69,62,54,54,52,50,86,72,58,29.97,29.9,29.86,10,9,4,16,6,21,0,3,,327,95113
6/16/2015,76,65,53,55,52,48,89,68,46,29.96,29.94,29.91,10,10,7,13,5,,0,2,,294,95113
6/17/2015,79,66,53,54,52,49,86,64,42,29.96,29.92,29.88,10,9,6,15,6,20,0,3,,312,95113
6/18/2015,75,64,53,55,50,45,89,62,35,30.02,29.98,29.93,10,10,9,15,6,22,0,1,,304,95113
6/19/2015,80,66,52,51,49,46,83,58,32,30.01,29.98,29.93,10,10,8,20,7,23,0,2,,308,95113
6/20/2015,80,68,56,56,53,51,86,64,42,29.93,29.89,29.85,10,10,10,14,6,17,0,4,,293,95113
6/21/2015,73,65,56,55,52,48,93,69,44,30.03,29.98,29.9,10,10,8,18,8,23,0,3,,313,95113
6/22/2015,71,63,55,55,52,51,86,70,53,30.06,30.03,30,10,10,10,17,7,21,0,2,,307,95113
6/23/2015,78,66,54,55,50,47,83,62,40,30.02,29.98,29.94,10,10,10,20,7,31,0,0,,319,95113
6/24/2015,81,68,55,55,52,48,86,62,37,29.96,29.92,29.87,10,10,10,15,5,18,0,0,,298,95113
6/25/2015,89,74,58,58,53,51,78,54,29,29.91,29.88,29.83,10,10,10,15,6,25,0,0,,289,95113
6/26/2015,84,73,61,59,56,49,84,64,43,29.96,29.91,29.87,10,10,10,16,6,22,0,2,,297,95113
6/27/2015,81,69,57,58,55,50,86,62,37,30,29.97,29.94,10,10,10,16,9,21,0,5,,251,95113
6/28/2015,75,68,61,59,57,56,90,74,57,30.01,29.99,29.96,10,10,10,16,8,21,0,4,,303,95113
6/29/2015,78,69,59,57,56,54,87,67,47,30.02,29.97,29.91,10,10,10,15,8,18,0,5,,306,95113
6/30/2015,92,77,61,60,56,51,90,58,26,29.92,29.87,29.78,10,10,10,13,5,16,0,4,,304,95113
7/1/2015,91,77,62,62,59,50,90,61,31,29.91,29.87,29.82,10,10,10,17,7,22,T,4,,301,95113
7/2/2015,79,71,63,61,60,58,87,71,54,29.96,29.93,29.89,10,10,10,13,7,16,0,5,,302,95113
7/3/2015,81,72,62,62,59,56,90,71,51,29.96,29.91,29.85,10,10,10,18,7,22,T,2,,294,95113
7/4/2015,79,71,62,61,59,57,90,72,54,29.89,29.86,29.82,10,10,6,16,7,21,0,3,,305,95113
7/5/2015,81,71,60,60,57,55,84,66,47,30,29.93,29.88,10,10,6,18,10,21,0,4,,151,95113
7/6/2015,77,70,63,58,57,56,84,67,50,30.09,30.04,30,10,10,10,22,9,26,0,5,,318,95113
7/7/2015,77,69,61,60,57,55,84,69,54,30.04,29.98,29.9,10,10,10,22,9,28,0,5,,309,95113
7/8/2015,73,67,60,57,54,53,84,69,53,29.91,29.87,29.81,10,10,10,20,8,33,0,5,,303,95113
7/9/2015,74,68,61,57,54,52,78,66,53,29.9,29.87,29.83,10,10,10,17,8,22,T,7,,281,95113
7/10/2015,73,67,61,56,55,53,78,68,57,29.96,29.92,29.89,10,10,10,17,7,21,T,6,,308,95113
7/11/2015,75,67,58,55,53,52,78,66,53,30.01,29.97,29.93,10,10,10,24,7,28,0,3,,311,95113
7/12/2015,76,69,61,56,54,52,73,60,46,30.05,30.02,30,10,10,10,23,9,28,0,5,,312,95113
7/13/2015,78,69,60,58,56,54,84,67,50,30.04,29.99,29.94,10,10,10,22,9,29,0,4,,308,95113
7/14/2015,74,67,59,57,56,55,84,69,53,29.95,29.92,29.88,10,10,10,23,8,26,0,3,,322,95113
7/15/2015,83,72,60,60,56,54,78,59,40,29.91,29.87,29.83,10,10,10,16,9,20,0,3,,139,95113
7/16/2015,85,72,58,59,56,55,93,67,40,29.92,29.89,29.84,10,10,10,20,9,24,0,1,,139,95113
7/17/2015,81,70,59,59,56,54,87,67,47,29.88,29.83,29.77,10,10,10,16,7,20,0,2,,242,95113
7/18/2015,79,69,58,57,55,53,84,65,46,30.01,29.9,29.84,10,10,10,20,7,23,0,3,,297,95113
7/19/2015,89,77,64,62,57,54,73,56,38,30.06,30.03,29.99,10,10,10,20,6,22,T,5,Rain,291,95113
7/20/2015,87,76,64,63,59,55,78,61,43,30.04,29.98,29.93,10,10,10,21,8,26,0,3,,291,95113
7/21/2015,76,69,62,60,57,56,84,69,54,29.94,29.9,29.85,10,10,10,17,7,21,0,3,,310,95113
7/22/2015,77,68,59,57,55,54,84,69,53,29.92,29.87,29.83,10,10,10,21,10,25,0,1,,346,95113
7/23/2015,73,65,57,55,53,51,80,65,49,30.06,29.99,29.92,10,10,10,18,8,23,0,3,,344,95113
7/24/2015,78,67,55,54,51,46,80,60,39,30.13,30.09,30.06,10,10,10,21,7,24,0,0,,316,95113
7/25/2015,75,67,58,58,56,53,86,72,57,30.1,30.05,30,10,10,10,18,8,23,0,2,,311,95113
7/26/2015,79,70,60,58,55,52,84,66,47,29.99,29.95,29.92,10,10,10,21,6,25,0,3,,335,95113
7/27/2015,86,72,58,57,53,50,80,56,32,29.96,29.92,29.87,10,10,10,23,7,28,0,0,,288,95113
7/28/2015,94,77,60,57,50,42,78,49,19,29.89,29.86,29.81,10,10,10,18,6,23,0,0,,295,95113
7/29/2015,89,77,64,59,53,47,78,51,23,29.96,29.9,29.86,10,10,10,17,6,22,0,0,,269,95113
7/30/2015,81,72,63,63,60,58,90,72,54,30.04,29.99,29.95,10,10,10,14,6,17,0,3,,298,95113
7/31/2015,78,71,63,61,59,58,87,69,50,30.03,30,29.95,10,10,8,17,7,21,T,4,Rain,312,95113
8/1/2015,81,71,61,60,58,56,84,65,45,30.03,29.98,29.92,10,10,9,16,7,21,0,2,,315,95113
8/2/2015,76,70,63,59,57,55,84,67,50,29.99,29.95,29.9,10,10,10,18,8,22,0,5,,318,95113
8/3/2015,77,69,61,56,54,52,78,62,46,29.98,29.95,29.92,10,10,10,21,9,24,0,4,,293,95113
8/4/2015,76,67,58,55,53,51,80,63,46,30.02,29.99,29.96,10,10,10,18,8,23,0,4,,289,95113
8/5/2015,79,69,58,61,56,52,78,62,45,30.06,29.99,29.91,10,10,10,14,5,22,0,4,,298,95113
8/6/2015,78,70,61,61,59,57,90,70,50,29.91,29.87,29.8,10,10,8,21,5,26,0.02,5,Rain,305,95113
8/7/2015,83,72,60,59,56,54,84,62,40,29.91,29.87,29.83,10,10,10,17,8,24,0,1,,317,95113
8/8/2015,78,69,60,58,56,54,84,66,48,29.95,29.93,29.91,10,10,10,20,7,24,0,3,,50,95113
8/9/2015,78,68,57,59,55,52,80,62,43,29.96,29.93,29.9,10,10,10,18,6,22,0,2,,308,95113
8/10/2015,80,70,60,60,57,54,90,69,47,29.98,29.93,29.9,10,10,10,21,8,26,0,3,,329,95113
8/11/2015,82,71,60,59,57,54,90,67,43,29.99,29.93,29.9,10,10,10,21,7,26,0.02,4,,309,95113
8/12/2015,81,69,57,62,56,51,87,63,39,30.06,30.02,29.99,10,10,10,21,7,26,0,1,,310,95113
8/13/2015,80,72,64,63,58,52,87,63,39,30.06,30.03,29.99,10,10,10,21,9,25,0,3,,317,95113
8/14/2015,79,72,64,61,58,55,87,66,45,30.1,30.04,29.99,10,10,10,17,8,22,0,4,,315,95113
8/15/2015,93,76,59,58,54,47,84,52,20,30,29.94,29.87,10,8,5,20,6,22,0,4,,288,95113
8/16/2015,97,82,66,63,56,50,87,54,21,29.91,29.86,29.79,9,7,5,17,5,20,0,4,,289,95113
8/17/2015,91,77,63,63,58,52,87,57,26,29.91,29.84,29.8,10,8,6,15,6,20,0,1,,295,95113
8/18/2015,81,70,58,61,58,55,87,68,48,29.93,29.9,29.86,10,8,5,14,8,24,0,2,,283,95113
8/19/2015,77,69,61,60,57,54,84,67,49,29.95,29.92,29.88,10,9,6,17,7,21,T,4,,341,95113
8/20/2015,75,69,62,59,58,57,84,71,57,29.93,29.89,29.85,10,10,9,15,6,18,0,4,,318,95113
8/21/2015,79,70,60,60,57,55,84,67,50,29.91,29.88,29.85,10,10,8,16,8,21,0,3,,225,95113
8/22/2015,81,70,59,60,56,55,87,66,45,29.95,29.9,29.86,10,10,10,16,7,20,0,4,,123,95113
8/23/2015,77,69,60,59,57,55,90,72,54,30.02,29.98,29.94,10,10,10,16,7,20,0,6,,312,95113
8/24/2015,77,70,62,59,57,57,84,67,50,30.06,30.01,29.96,10,10,9,15,7,18,0,3,,305,95113
8/25/2015,80,70,59,60,58,57,90,71,52,30.01,29.98,29.93,10,9,6,16,6,20,0,4,,301,95113
8/26/2015,86,73,59,59,54,40,90,55,20,30.04,30,29.96,10,9,5,14,5,17,0,3,,303,95113
8/27/2015,92,78,63,57,51,40,78,48,18,30.05,30.01,29.96,10,10,10,23,6,29,0,3,,313,95113
8/28/2015,95,80,64,64,56,52,93,60,26,29.96,29.89,29.83,10,10,10,25,7,30,0,3,,307,95113
8/29/2015,80,72,64,65,62,54,93,70,47,30.01,29.96,29.92,10,10,10,21,9,26,0,4,,312,95113
8/30/2015,78,70,62,60,57,53,84,64,43,30.06,30.01,29.95,10,10,10,22,10,29,0,3,,291,95113
8/31/2015,85,72,59,59,55,51,84,58,32,29.95,29.9,29.85,10,10,10,20,6,24,0,1,,308,95113
